"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/2015","20.5700","20.3480","20.7520","20.1500","","0.10%"
"04/07/2015","20.5500","20.3440","20.7480","20.1500","","0.49%"
"04/06/2015","20.4500","20.3410","20.6940","20.1000","","-0.05%"
"04/03/2015","20.4600","20.3370","20.6310","20.1700","","0.05%"
"04/02/2015","20.4500","20.3330","20.6370","20.1500","","-0.49%"
"04/01/2015","20.5500","20.3290","20.5830","20.2500","","0.15%"
"03/31/2015","20.5200","20.3260","20.5790","20.2500","","-0.34%"
"03/30/2015","20.5900","20.3220","20.6260","20.2900","","0.05%"
"03/27/2015","20.5800","20.3180","20.6520","20.2500","","0.10%"
"03/26/2015","20.5600","20.3140","20.6280","20.2000","","-0.10%"
"03/25/2015","20.5800","20.3100","20.6040","20.2500","","0.12%"
"03/24/2015","20.5550","20.3060","20.6050","20.2500","","0.27%"
"03/23/2015","20.5000","20.3030","20.6060","20.1700","","0.10%"
"03/20/2015","20.4800","20.2990","20.6330","20.1500","","-0.19%"
"03/19/2015","20.5200","20.2950","20.5700","20.2000","","0.47%"
"03/18/2015","20.4250","20.2910","20.6200","20.1000","","-0.12%"
"03/17/2015","20.4500","20.2880","20.5910","20.1500","","0.00%"
"03/16/2015","20.4500","20.2840","20.5880","20.1500","","-0.24%"
"03/13/2015","20.5000","20.2800","20.6340","20.1500","","0.00%"
"03/12/2015","20.5000","20.2000","20.5300","20.1500","","-0.39%"
"03/11/2015","20.5800","20.2730","20.6070","20.2100","","0.05%"
"03/10/2015","20.5700","20.2690","20.6130","20.2100","","0.07%"
"03/09/2015","20.5550","20.2610","20.6240","20.2000","","-0.10%"
"03/06/2015","20.5750","20.2610","20.6450","20.2000","","0.00%"
"03/05/2015","20.5750","20.2570","20.5860","20.2500","","0.12%"
"03/04/2015","20.5500","20.2530","20.6070","20.2000","","0.24%"
"03/03/2015","20.5000","20.2490","20.5200","20.2490","","0.00%"
"03/02/2015","20.5000","20.2490","20.5100","20.2490","","-0.05%"
"02/27/2015","20.5100","20.2460","20.5200","20.2460","","0.02%"
"02/26/2015","20.5050","20.2420","20.5050","20.1600","","0.20%"
"02/25/2015","20.4650","20.2380","20.5370","20.1600","","0.05%"
"02/24/2015","20.4550","20.2340","20.5430","20.1500","","0.12%"
"02/23/2015","20.4300","20.2300","20.4740","20.1700","","-0.12%"
"02/20/2015","20.4550","20.2260","20.4850","20.2000","","0.10%"
"02/19/2015","20.4350","20.2000","20.4610","20.2000","","0.22%"
"02/18/2015","20.3900","20.2180","20.4620","20.1300","","0.12%"
"02/17/2015","20.3650","20.2150","20.4830","20.1000","","0.24%"
"02/16/2015","20.3160","20.2110","20.3160","20.2110","","-0.80%"
"02/13/2015","20.4800","20.2070","20.5010","20.1700","","0.10%"
"02/12/2015","20.4600","20.2030","20.4970","20.1500","","0.00%"
"02/11/2015","20.4600","20.1990","20.5030","20.1500","","0.02%"
"02/10/2015","20.4550","20.1950","20.4940","20.1500","","0.22%"
"02/09/2015","20.4100","20.1910","20.4750","20.1100","","0.05%"
"02/06/2015","20.4000","20.1870","20.4910","20.0900","","0.10%"
"02/05/2015","20.3800","20.1830","20.4870","20.0800","","-0.29%"
"02/04/2015","20.4400","20.1790","20.5230","20.0800","","0.15%"
"02/03/2015","20.4100","20.1760","20.5390","20.0500","","0.29%"
"02/02/2015","20.3500","20.1680","20.5260","20.0000","","-0.27%"
"01/30/2015","20.4050","20.1680","20.5230","20.0500","","0.00%"
"01/29/2015","20.4050","20.1640","20.5230","20.0500","","-0.12%"
"01/28/2015","20.4300","20.1600","20.4940","20.0600","","0.15%"
"01/27/2015","20.4000","20.1600","20.5100","20.0500","","-0.05%"
"01/26/2015","20.4100","20.1560","20.5100","20.0600","","0.10%"
"01/23/2015","20.3900","20.1530","20.4960","20.0500","","-0.05%"
"01/22/2015","20.4000","20.1490","20.5030","20.0500","","-0.24%"
"01/21/2015","20.4500","20.1460","20.4990","20.1000","","0.22%"
"01/20/2015","20.4050","20.1420","20.4910","20.0400","","0.80%"
"01/19/2015","20.2425","20.1420","20.2425","20.1420","","-0.72%"
"01/16/2015","20.3900","20.1390","20.4820","20.0300","","-0.27%"
"01/15/2015","20.4450","20.1350","20.5340","20.0400","","0.07%"
"01/14/2015","20.4300","20.1310","20.5350","20.0300","","0.15%"
"01/13/2015","20.4000","20.1280","20.4810","20.0500","","0.00%"
"01/12/2015","20.4000","20.1240","20.5280","20.0000","","0.20%"
"01/09/2015","20.3600","20.1210","20.4540","20.0100","","0.05%"
"01/08/2015","20.3500","20.1170","20.4710","20.0000","","0.10%"
"01/07/2015","20.3300","20.1170","20.4870","19.9600","","0.02%"
"01/06/2015","20.3250","20.1130","20.4920","19.9000","","-0.15%"
"01/05/2015","20.3550","20.1100","20.5080","19.9500","","0.02%"
"01/02/2015","20.3500","20.1060","20.5300","19.9100","","0.71%"
"01/01/2015","20.2065","20.1020","20.2065","20.1020","","-0.58%"
"12/31/2014","20.3250","20.0990","20.5270","19.9000","","-0.02%"
"12/30/2014","20.3300","20.0950","20.4990","19.8700","","0.20%"
"12/29/2014","20.2900","20.0920","20.4950","19.8900","","-0.29%"
"12/26/2014","20.3500","20.0880","20.4920","19.9500","","0.80%"
"12/25/2014","20.1885","20.0850","20.1885","19.9100","","-0.55%"
"12/24/2014","20.3000","20.0810","20.4850","19.9000","","0.00%"
"12/23/2014","20.3000","20.0780","20.4310","19.9300","","0.12%"
"12/22/2014","20.2750","20.0740","20.4530","19.9000","","0.30%"
"12/19/2014","20.2150","20.0710","20.2240","19.9000","","-0.47%"
"12/18/2014","20.3100","20.0680","20.4710","19.9100","","-0.05%"
"12/17/2014","20.3200","20.0640","20.4580","19.9000","","0.10%"
"12/16/2014","20.3000","20.0610","20.4140","19.9500","","0.35%"
"12/15/2014","20.2300","20.0570","20.3410","19.9300","","0.15%"
"12/12/2014","20.2000","20.0540","20.3470","19.9000","","0.00%"
"12/11/2014","20.2000","20.0510","20.3640","19.8900","","-0.35%"
"12/10/2014","20.2700","20.0470","20.4110","19.9100","","0.07%"
"12/09/2014","20.2550","20.0430","20.3920","19.9000","","-0.10%"
"12/08/2014","20.2750","20.0400","20.3680","19.9100","","0.12%"
"12/05/2014","20.2500","20.0370","20.3900","19.9000","","-0.49%"
"12/04/2014","20.3500","20.0330","20.4370","19.9500","","0.00%"
"12/03/2014","20.3500","20.0300","20.4330","19.9500","","0.00%"
"12/02/2014","20.3500","20.0260","20.4300","19.9500","","0.47%"
"12/01/2014","20.2550","20.0230","20.3210","19.9500","","0.02%"
"11/28/2014","20.2500","20.0190","20.3230","19.9500","","0.65%"
"11/27/2014","20.1195","20.0160","20.1195","20.0160","","-0.67%"
"11/26/2014","20.2550","20.0120","20.3110","19.9500","","0.00%"
"11/25/2014","20.2550","20.0090","20.3070","19.9500","","0.02%"
"11/24/2014","20.2500","20.0060","20.4090","19.8500","","-0.27%"
"11/21/2014","20.3050","20.0020","20.3150","20.0000","","0.27%"
"11/20/2014","20.2500","19.9990","20.2520","19.9990","","0.20%"
"11/19/2014","20.2100","19.9950","20.2790","19.9100","","0.57%"
"11/18/2014","20.0950","19.9920","20.0950","19.9920","","0.01%"
"11/17/2014","20.0920","19.9890","20.0920","19.9890","","-0.31%"
"11/14/2014","20.1550","19.9850","20.2840","19.8500","","-0.27%"
"11/13/2014","20.2100","19.9820","20.2650","19.9300","","0.05%"
"11/12/2014","20.2000","19.9780","20.2720","19.8900","","0.61%"
"11/11/2014","20.0780","19.9610","20.0780","19.9610","","-0.36%"
"11/10/2014","20.1500","19.9610","20.2610","19.8500","","0.00%"
"11/07/2014","20.1500","19.9610","20.2810","19.8100","","0.05%"
"11/06/2014","20.1400","19.9610","20.2910","19.8100","","0.05%"
"11/05/2014","20.1300","19.9610","20.2910","19.8000","","-0.12%"
"11/04/2014","20.1550","19.9580","20.2660","19.8500","","-0.02%"
"11/03/2014","20.1600","19.9550","20.2580","19.8600","","0.05%"
"10/31/2014","20.1500","19.9530","20.2550","19.8500","","-0.30%"
"10/30/2014","20.2100","19.9510","20.3030","19.8600","","0.79%"
"10/29/2014","20.0510","19.9500","20.0510","19.9500","","0.01%"
"10/28/2014","20.0495","19.9480","20.0495","19.9480","","0.01%"
"10/27/2014","20.0475","19.9460","20.0475","19.9460","","-0.53%"
"10/24/2014","20.1550","19.9440","20.2910","19.8100","","0.00%"
"10/23/2014","20.1550","19.9420","20.2890","19.8000","","-0.07%"
"10/22/2014","20.1700","19.9400","20.2820","19.8300","","-0.05%"
"10/21/2014","20.1800","19.9370","20.2700","19.8300","","0.07%"
"10/20/2014","20.1650","19.9320","20.2720","19.8000","","0.17%"
"10/17/2014","20.1300","19.9280","20.2320","19.8300","","0.05%"
"10/16/2014","20.1200","19.9230","20.2380","19.8100","","0.07%"
"10/15/2014","20.1050","19.9190","20.2180","19.8100","","0.02%"
"10/14/2014","20.1000","19.9140","20.2190","19.8000","","-0.27%"
"10/13/2014","20.1550","19.9100","20.2590","19.8000","","0.73%"
"10/10/2014","20.0095","19.9050","20.0095","19.9050","","-0.50%"
"10/09/2014","20.1100","19.7500","20.2400","19.7500","","0.17%"
"10/08/2014","20.0750","19.8960","20.2750","19.7000","","-0.17%"
"10/07/2014","20.1100","19.8910","20.2360","19.7500","","0.60%"
"10/06/2014","19.9905","19.8870","19.9905","19.8870","","-0.54%"
"10/03/2014","20.1000","19.8820","20.2370","19.7500","","-0.37%"
"10/02/2014","20.1750","19.8780","20.2570","19.7500","","1.20%"
"10/01/2014","19.9350","19.8730","20.0190","19.7940","","-0.87%"
"09/30/2014","20.1100","19.8680","20.2130","19.7500","","0.15%"
"09/29/2014","20.0800","19.8640","20.2380","19.7000","","-0.08%"
"09/26/2014","20.0970","19.8590","20.1670","19.7100","","0.16%"
"09/25/2014","20.0650","19.8540","20.1940","19.7100","","0.07%"
"09/24/2014","20.0500","19.8500","20.2040","19.7000","","0.51%"
"09/23/2014","19.9490","19.8450","19.9490","19.8450","","-0.58%"
"09/22/2014","20.0650","19.8400","20.1800","19.7000","","0.02%"
"09/19/2014","20.0600","19.8360","20.1900","19.7100","","0.00%"
"09/18/2014","20.0600","19.8310","20.1860","19.7100","","0.00%"
"09/17/2014","20.0600","19.8130","20.1810","19.7000","","-0.31%"
"09/16/2014","20.1220","19.8130","20.1410","19.6500","","0.31%"
"09/15/2014","20.0600","19.8130","20.2030","19.6500","","-0.21%"
"09/12/2014","20.1020","19.8130","20.1210","19.6100","","0.23%"
"09/11/2014","20.0550","19.8130","20.1580","19.7100","","-0.21%"
"09/10/2014","20.0970","19.8080","20.1160","19.7000","","0.06%"
"09/09/2014","20.0850","19.8030","20.1530","19.7400","","-0.06%"
"09/08/2014","20.0970","19.7990","20.1060","19.7940","","1.00%"
"09/05/2014","19.8980","19.7940","19.8980","19.7940","","0.03%"
"09/04/2014","19.8930","19.7890","19.8930","19.7890","","0.03%"
"09/03/2014","19.8880","19.7850","19.8880","19.7850","","0.05%"
"09/02/2014","19.8790","19.7800","19.8890","19.7750","","0.00%"
"09/01/2014","19.8790","19.7750","19.8790","19.7750","","0.03%"
"08/29/2014","19.8740","19.7710","19.8740","19.7710","","0.02%"
"08/28/2014","19.8700","19.7660","19.8700","19.7660","","0.03%"
"08/27/2014","19.8650","19.7620","19.8650","19.7620","","0.02%"
"08/26/2014","19.8605","19.7570","19.8605","19.7570","","0.02%"
"08/25/2014","19.8560","19.7530","19.8560","19.7530","","0.06%"
"08/22/2014","19.8445","19.7480","19.8585","19.7390","","0.01%"
"08/21/2014","19.8425","19.7440","19.8515","19.7390","","0.00%"
"08/20/2014","19.8425","19.7390","19.8425","19.7390","","0.03%"
"08/19/2014","19.8375","19.7340","19.8375","19.7340","","0.02%"
"08/18/2014","19.8330","19.7300","19.8330","19.7300","","-0.36%"
"08/15/2014","19.9050","19.7250","20.0250","19.6100","","-0.05%"
"08/14/2014","19.9150","19.7200","20.0100","19.6100","","0.08%"
"08/13/2014","19.9000","19.7160","20.0200","19.6000","","-0.35%"
"08/12/2014","19.9700","19.7110","20.0560","19.6300","","0.05%"
"08/11/2014","19.9600","19.7060","20.0610","19.6100","","0.05%"
"08/08/2014","19.9500","19.7020","20.0560","19.5000","","0.50%"
"08/07/2014","19.8500","19.6970","20.0420","19.5100","","0.03%"
"08/06/2014","19.8450","19.6930","20.0420","19.5000","","-0.23%"
"08/05/2014","19.8900","19.6880","19.9930","19.5900","","0.05%"
"08/04/2014","19.8800","19.6830","19.9880","19.5800","","-0.20%"
"08/01/2014","19.9200","19.6790","20.0930","19.5100","","0.00%"
"07/31/2014","19.9200","19.6740","20.0890","19.5100","","0.08%"
"07/30/2014","19.9050","19.6700","20.0690","19.5100","","0.00%"
"07/29/2014","19.9050","19.6650","20.0650","19.5000","","-0.03%"
"07/28/2014","19.9100","19.6650","20.0150","19.5600","","0.03%"
"07/25/2014","19.9050","19.6600","20.0200","19.5500","","-0.03%"
"07/24/2014","19.9100","19.6560","20.0100","19.5600","","0.10%"
"07/23/2014","19.8900","19.6510","20.0360","19.5100","","-0.05%"
"07/22/2014","19.9000","19.6420","20.0210","19.5300","","0.10%"
"07/21/2014","19.8800","19.6420","20.0120","19.5100","","0.08%"
"07/18/2014","19.8650","19.6370","19.9770","19.5100","","0.00%"
"07/17/2014","19.8650","19.6280","19.9720","19.5300","","0.70%"
"07/16/2014","19.7260","19.6280","19.7260","19.5000","","-0.40%"
"07/15/2014","19.8050","19.6230","19.9230","19.5100","","-0.05%"
"07/14/2014","19.8150","19.6190","19.9080","19.5000","","0.25%"
"07/11/2014","19.7650","19.6140","19.8740","19.5100","","-0.53%"
"07/10/2014","19.8700","19.6090","19.9540","19.5100","","0.03%"
"07/09/2014","19.8650","19.6050","19.9440","19.5000","","0.03%"
"07/08/2014","19.8600","19.5300","19.9550","19.5100","","0.03%"
"07/07/2014","19.8550","19.6000","19.9450","19.5000","","0.48%"
"07/04/2014","19.7600","19.4300","19.7600","19.4300","","0.00%"
"07/03/2014","19.7600","19.4300","19.7600","19.4300","","0.00%"
"07/02/2014","19.7600","19.4100","19.7600","19.4100","","0.00%"
"07/01/2014","19.7600","19.4100","19.7600","19.4100","","0.87%"
"06/30/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/27/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/26/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/25/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/24/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/23/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/20/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/19/2014","19.5890","19.5000","19.5890","19.5000","","0.00%"
"06/18/2014","19.5890","19.5000","19.5890","19.5000","","0.04%"
"06/17/2014","19.5805","19.4830","19.5805","19.4830","","0.00%"
"06/16/2014","19.5805","19.4830","19.5805","19.4830","","0.00%"
"06/13/2014","19.5805","19.4830","19.5805","19.4830","","0.00%"
